Ratio.H.M.TotProt.R1.LOG2	Ratio.H.M.TotProt.R2.LOG2	Ratio.H.M.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.E.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
0.105400003492832	0.190200001001358	0.275000005960464		0.190200004726648	0.0603260706408129	3.88485928058011	1.21949495691891	0.0988482722402149	0.190200003484885	Q96KC8	DnaJ homolog subfamily C member 1	DNAJC1
0.431600004434586	-0.0747999995946884	0.190500006079674		0.190500006079674	0.338482396742537	1.24748659075531	0.470463915163565	0.399145675712585	0.18243333697319	Q53EP0	Fibronectin type III domain-containing protein 3B	FNDC3B
-0.217999994754791	1.22959995269775	0.1908999979496		0.1908999979496	0.450428835200408	0.930293700307276	0.346373814942719	0.512985704885941	0.400833318630854	O60885	Bromodomain-containing protein 4	BRD4
0.198899999260902	0.190999999642372	0.14470000565052	+	0.190999999642372	0.00887925486093897	10.5415507717946	2.05162347846608	0.0295148737760317	0.178200001517932	B3KSB3	cDNA FLJ35912 fis, clone TESTI2010180, highly similar to TBC1 domain family member 10A	NA
0.448399990797043	0.190999999642372	0.167999997735024		0.190999999642372	0.0957737007840722	2.99439933724122	1.01875373073539	0.142312213147332	0.269133329391479	X6RAL5	Histone deacetylase complex subunit SAP18	SAP18
-2.51469993591309	2.89730000495911	0.19130003452301		0.19130003452301	0.913739674928928	0.122446926424073	0.0391775174449994	0.930462183401871	0.19130003452301	Q05BU6	SFRS11 protein (Fragment)	SFRS11
0.189600005745888	0.1925999969244	0.191699996590614	+	0.191699996590614	2.15864048214784E-05	215.23000218237	4.66581968264049	0.0026586582769921	0.191299999753634	Q96TA2-3	Isoform 3 of ATP-dependent zinc metalloprotease YME1L1	YME1L1
0.148399993777275	0.191899999976158	0.222100004553795	+	0.191899999976158	0.0127706474043564	8.76400473415941	1.8937870857427	0.0356644539350204	0.187466666102409	A0A024R3P9	Acyl-Coenzyme A binding domain containing 3, isoform CRA_a	ACBD3
0.483999997377396	0.19200000166893	0.158399999141693		0.19200000166893	0.114857079604372	2.69015542590398	0.939842230522921	0.164370531276573	0.27813333272934	Q96EK7	Constitutive coactivator of peroxisome proliferator-activated receptor gamma	FAM120B
0.192249998450279	0.0983999967575073	0.286100000143051		0.192249998450279	0.0710711457923225	3.54807415093065	1.14830668403408	0.112410954045513	0.192249998450279	H7C170	Probable 18S rRNA (guanine-N(7))-methyltransferase (Fragment)	BUD23
0.164000004529953	0.220500007271767	0.19225001335144	+	0.19225000590086	0.00712073554802833	11.7871420112082	2.14747515405905	0.0263211367130104	0.192250008384387	D6RGX2	Ufm1-specific protease 2	UFSP2
0.442499995231628	0.0573000013828278	0.192300006747246		0.192300006747246	0.177589016984754	2.04443207375132	0.750583900599645	0.23267933704444	0.230700001120567	I3L1T3	Derlin (Fragment)	DERL2
0.192900002002716	0.144299998879433	0.236599996685982	+	0.192900002002716	0.0188763180498252	7.17503986924477	1.72408271377697	0.0443043888569361	0.191266665856043	Q9HD34	LYR motif-containing protein 4	LYRM4
0.194100007414818	0.19310000538826	0.157600000500679	+	0.19310000538826	0.00434057602015897	15.1289542482532	2.3624526332215	0.0205064164008527	0.181600004434586	A0A024RAM2	Glutaredoxin (Thioltransferase), isoform CRA_c	GLRX
0.23989999294281	0.183100000023842	0.193399995565414	+	0.193399995565414	0.00715318967326553	11.7600837433208	2.145500259166	0.0263916806760923	0.205466662844022	V9HW80	Epididymis luminal protein 220	HEL-S-70
0.188400000333786	0.246800005435944	0.194000005722046	+	0.194000005722046	0.00777633538146696	11.2737406551897	2.10922501732146	0.0275672166263506	0.209733337163925	Q13618-2	Isoform 2 of Cullin-3	CUL3
0.1942999958992	0.297300010919571	0.163100004196167		0.1942999958992	0.0328288292062895	5.38232065701353	1.48374460550181	0.0635833434367373	0.218233337004979	A0A1S5UYZ9	Diaphanous related formin 2	DIAPH2
0.1942999958992	0.279000014066696	0.12219999730587		0.1942999958992	0.0483613529672674	4.38064583378208	1.31550155783163	0.0836922805208564	0.198500002423922	Q15018	BRISC complex subunit Abraxas 2	ABRAXAS2
0.24040000140667	0.194499999284744	0.148599997162819	+	0.194499999284744	0.0180622904009012	7.33951776164222	1.74322717952651	0.043457473507904	0.194499999284744	Q8TAF6	Acyl-CoA synthetase 4	FACL4
-0.10639999806881	0.498600006103516	0.196099996566772		0.196100004017353	0.378194254318406	1.12282700158716	0.422285067873364	0.440695746091864	0.196100001533826	K7ESP4	Dephospho-CoA kinase domain-containing protein (Fragment)	DCAKD
0.317999988794327	0.196400001645088	0.180000007152557		0.196400001645088	0.0335876109182183	5.31802811445126	1.4738208863728	0.0643951237026244	0.231466665863991	A3KN83-3	Isoform 3 of Protein strawberry notch homolog 1	SBNO1
0.196400001645088	0.0930000022053719	0.207800000905991		0.196400001645088	0.0452722357307684	4.53874139236464	1.34416805778099	0.0799408674264215	0.165733334918817	P07942	Laminin subunit beta-1	LAMB1
0.19650000333786	0.354900002479553	0.153300002217293		0.19650000333786	0.0618178340089914	3.83308087279803	1.20888621641262	0.100778819091802	0.234900002678235	A0A024QZE9	Uncharacterized protein	FLJ20643
0.175300002098084	0.19734999537468	0.219400003552437	+	0.19735000282526	0.00413543476906555	15.5020508160764	2.3834788143423	0.0199710293509056	0.197350000341733	A0A0S2Z5K6	SIL1-like protein endoplasmic reticulum chaperone isoform 2 (Fragment)	SIL1
-0.633499979972839	1.15390002727509	0.197699993848801		0.197699993848801	0.688537615345778	0.463531067398518	0.162072328913409	0.735369090956629	0.239366680383682	Q8IX12-2	Isoform 2 of Cell division cycle and apoptosis regulator protein 1	CCAR1
0.206799998879433	0.197899997234344	0.169799998402596	+	0.197899997234344	0.00337297766290421	17.1748301712935	2.47198653486225	0.0182234183973126	0.191499998172124	B2R8K8	cDNA, FLJ93949, highly similar to Homo sapiens NIMA (never in mitosis gene a)-related kinase 7 (NEK7), mRNA	NA
0.198049992322922	0.191699996590614	0.20440000295639	+	0.198049999773502	0.000342494639716317	54.0208645833621	3.46534621024799	0.00800561691624033	0.198049997289975	A8K922	cDNA FLJ78765 (Fragment)	NA
-0.0329999998211861	0.429199993610382	0.198100000619888		0.198099996894598	0.275908971911204	1.48472204446918	0.559234186004297	0.335138155812006	0.198099998136361	Q9P2N5	RNA-binding protein 27	RBM27
0.327699989080429	0.0684999972581863	0.19820000231266		0.19820000231266	0.117918676430404	2.6479704492439	0.928417404274052	0.167820122345171	0.198133329550425	Q9NQS1	Cell death regulator Aven	AVEN
0.198300004005432	0.192399993538857	0.339800000190735		0.198300004005432	0.0369918085920979	5.05395232210295	1.43189443479348	0.0689588740620177	0.243499999245008	P49585	Choline-phosphate cytidylyltransferase A	PCYT1A
0.260600000619888	0.198300004005432	0.190200001001358	+	0.198300004005432	0.010400856153056	9.7287483776746	1.98293091033073	0.0319851708454479	0.216366668542226	Q9Y263	Phospholipase A-2-activating protein	PLAA
0.222499996423721	0.174300000071526	0.198399990797043	+	0.198399998247623	0.00488247131751349	14.2588756511726	2.31136028855421	0.0216205634036341	0.198399995764097	A0A087X0Q1	YTH domain-containing family protein 3	YTHDF3
0.250699996948242	0.198650002479553	0.146599993109703	+	0.198649995028973	0.0221278423406988	6.61041059800818	1.65506094204323	0.0489932621984662	0.198649997512499	Q07866-7	Isoform P of Kinesin light chain 1	KLC1
0.0245999991893768	0.259900003671646	0.198699995875359		0.198699995875359	0.149665457367681	2.28517204462346	0.824878423667734	0.203273407998905	0.161066666245461	P22061	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	PCMT1
0.198899999260902	0.354299992322922	-0.137799993157387		0.198899999260902	0.441009674432958	0.953396429257045	0.355551883305913	0.503238636518601	0.138466666142146	Q12882	Dihydropyrimidine dehydrogenase [NADP(+)]	DPYD
0.199000000953674	-0.0658000037074089	0.200900003314018		0.199000000953674	0.335608479533535	1.25717248968397	0.474167077113748	0.396670468114874	0.111366666853428	P53609-2	Isoform 2 of Geranylgeranyl transferase type-1 subunit beta	PGGT1B
0.205200001597404	0.172600001096725	0.199200004339218	+	0.199200004339218	0.00270178176855248	19.1996561224087	2.56834973323591	0.0167844913509381	0.192333335677783	C9J0I9	Nuclear-interacting partner of ALK	ZC3HC1
0.571799993515015	0.199200004339218	-0.0710000023245811		0.199200004339218	0.33708989438414	1.25216737648298	0.472254269510083	0.397778506076804	0.233333331843217	Q2TU73	1-acylglycerol-3-phosphate O-acyltransferase 6 (Lysophosphatidic acid acyltransferase, zeta), isoform CRA_b	AGPAT6
0.199399992823601	-0.0223999992012978	0.240199998021126		0.199399992823601	0.230403005913503	1.70450038735433	0.637511859950223	0.288935077267254	0.139066663881143	A0A024RAL3	Zinc finger, FYVE domain containing 16, isoform CRA_a	ZFYVE16
0.252000004053116	0.187299996614456	0.199399992823601	+	0.199399992823601	0.00858945579060246	10.7202596882567	2.06603435141001	0.0290035779530393	0.212899997830391	J3QS48	Mannose-P-dolichol utilization defect 1 protein	MPDU1
0.199599996209145	0.199799999594688	0.216100007295609	+	0.199799999594688	0.00070928090594999	37.5283735153843	3.14918173132898	0.0103887974039585	0.205166667699814	Q5U077	L-lactate dehydrogenase	LDHB
0.218199998140335	0.177699998021126	0.19990000128746	+	0.19990000128746	0.00345822515211477	16.9607351857943	2.46114673485497	0.0184019278103069	0.19859999914964	Q9NPD3	Exosome complex component RRP41	EXOSC4
0.200100004673004	0.202999994158745	0.0395999997854233		0.200100004673004	0.111845129608529	2.73323110438628	0.951382922948623	0.161005404492156	0.147566666205724	J3QT77	Serum paraoxonase/arylesterase 2	PON2
0.225099995732307	0.200199991464615	0.175300002098084	+	0.200199998915195	0.00511688724406782	13.9259684386007	2.29099414237939	0.0219553713331214	0.200199996431669	B2R9C3	cDNA, FLJ94328, highly similar to Homo sapiens pleckstrin homology, Sec7 and coiled-coil domains 3 (PSCD3), mRNA	NA
0.119599997997284	0.200649991631508	0.281699985265732		0.200649991631508	0.0503186091934789	4.28792112695851	1.29827137142946	0.0862180226610376	0.200649991631508	A0A0U1RRM6	Protein enabled homolog	ENAH
0.201199993491173	0.335999995470047	-0.0544999986886978		0.201199993491173	0.295191819344328	1.4050637032651	0.529895694635433	0.354965205608794	0.160899996757507	B2R5J1	cDNA, FLJ92494, highly similar to Homo sapiens GABA(A) receptor-associated protein (GABARAP), mRNA	NA
0.223199993371964	0.0615000016987324	0.201199993491173		0.201199993491173	0.0853958558095744	3.19882342571434	1.06856320832428	0.129600172633862	0.161966662853956	Q2NL82	Pre-rRNA-processing protein TSR1 homolog	TSR1
0.413199990987778	-0.010499999858439	0.20134998857975		0.201349995564669	0.241468134786038	1.64620453130175	0.617140167049732	0.30096795658285	0.201349993236363	Q9BVA1	Tubulin beta-2B chain	TUBB2B
0.201499998569489	0.145500004291534	0.220500007271767	+	0.201499998569489	0.013868202928437	8.40302845603061	1.85797981209392	0.0372071964311612	0.189166670044263	P52209-2	Isoform 2 of 6-phosphogluconate dehydrogenase, decarboxylating	PGD
0.106799997389317	0.570699989795685	0.202099993824959		0.202099993824959	0.173947002119867	2.07280165311395	0.759583054901504	0.229257131112086	0.293199993669987	B4DXG8	cDNA FLJ55260, highly similar to Exosome complex exonuclease RRP45 (EC 3.1.13.-)	NA
0.196199998259544	0.248999997973442	0.202500000596046	+	0.202500000596046	0.00589454623215998	12.9672595724418	2.22954962172246	0.0237001052378751	0.215899998943011	Q53FV3	COP9 signalosome subunit 4 variant (Fragment)	NA
0.36939999461174	0.047800000756979	0.202600002288818		0.202600002288818	0.156061802021995	2.22486750397335	0.806703383899075	0.210453203969792	0.206599999219179	Q9H269	Vacuolar protein sorting-associated protein 16 homolog	VPS16
0.20270000398159	0.108999997377396	0.248400002717972		0.20270000398159	0.0450548484304689	4.55046072977595	1.34625846705344	0.0796669323247683	0.186700001358986	Q9UMX5	Neudesin	NENF
0.218099996447563	0.107699997723103	0.202900007367134		0.202900007367134	0.0363445457367955	5.10134287989368	1.43956075495051	0.0680247640288963	0.176233333845933	Q9BY44	Eukaryotic translation initiation factor 2A	EIF2A
0.190799996256828	0.250099986791611	0.202999994158745	+	0.202999994158745	0.0070209191877615	11.8715312452783	2.15360602582342	0.0262027803774148	0.214633325735728	Q6FHM2	GNB2 protein	GNB2
0.284799993038177	0.20354999601841	0.122299998998642		0.20354999601841	0.0492224619273647	4.33918705127525	1.30783666838467	0.0847535001582237	0.20354999601841	B4DQA8	Golgi SNAP receptor complex member 1	GOSR1
0.203600004315376	0.38289999961853	0.166400000452995		0.203600004315376	0.0641701137957616	3.75501700763899	1.19266719114943	0.10395152280703	0.250966668128967	B4DPV9	cDNA FLJ55742, highly similar to Phosphatidylinositol 3-kinase catalyticsubunit type 3 (EC 2.7.1.137)	NA
0.824899971485138	0.203899994492531	0.189999997615814		0.203899994492531	0.19183789339423	1.94056234911941	0.717065610995183	0.247841007234585	0.406266654531161	P14384	Carboxypeptidase M	CPM
0.507700026035309	-0.0342000015079975	0.204099997878075		0.204099997878075	0.286443151000043	1.44037341508798	0.542961566126012	0.346070913573609	0.225866674135129	O75794	Cell division cycle protein 123 homolog	CDC123
0.101700000464916	0.204199999570847	0.204300001263618		0.204199999570847	0.0381065176952887	4.97513232181565	1.41900073676252	0.0703452088249171	0.170066667099794	Q9H6V9	Lipid droplet-associated hydrolase	LDAH
0.167899996042252	0.204600006341934	0.456299990415573		0.204600006341934	0.0928841750269369	3.04802371895326	1.03205827185402	0.138946257144092	0.276266664266586	Q8TBA6-2	Isoform 2 of Golgin subfamily A member 5	GOLGA5
0.204699993133545	0.190400004386902	0.251300007104874	+	0.204699993133545	0.00720287562336394	11.7190122080572	2.14249408447211	0.0264518613162991	0.21546666820844	Q58FF8	Putative heat shock protein HSP 90-beta 2	HSP90AB2P
0.204999998211861	0.360300004482269	0.087399996817112		0.204999998211861	0.110501676832279	2.75297610548111	0.95663113169355	0.159438396001242	0.217566666503747	L0R6Q1	SLC35A4 upstream open reading frame protein	SLC35A4
0.205399990081787	0.266099989414215	0.14470000565052		0.205399997532367	0.0278983921492706	5.86100954169937	1.55442081536636	0.0567860967482958	0.205399995048841	Q9UL54-2	Isoform 2 of Serine/threonine-protein kinase TAO2	TAOK2
0.244699999690056	0.0804999992251396	0.20550000667572		0.20550000667572	0.0701853963098849	3.57297673385517	1.15375324449323	0.111473485215212	0.176900001863639	D3DWL9	Cleavage and polyadenylation specific factor 1, 160kDa, isoform CRA_a	CPSF1
0.205850005149841	0.245100006461143	0.166600003838539	+	0.205850005149841	0.0119027707922284	9.08388931837242	1.92435192938865	0.0342036172146395	0.205850005149841	H0Y6K5	Transcription factor Sp3	SP3
0.248999997973442	0.147400006651878	0.205899998545647	+	0.205899998545647	0.0208351121401874	6.81917631322997	1.68120415771111	0.0471754618812153	0.200766667723656	P06730	Eukaryotic translation initiation factor 4E	EIF4E
0.275799989700317	-0.0718000009655952	0.206499993801117		0.206499993801117	0.326586986648977	1.28823618464451	0.486001125957963	0.387528692293837	0.136833327511946	B3KMP2	cDNA FLJ11747 fis, clone HEMBA1005530, highly similar to Anaphase-promoting complex subunit 7	NA
0.345800012350082	0.206650003790855	0.067500002682209		0.206650007516146	0.123708895201936	2.572247933657	0.907599067480483	0.174405354049633	0.206650006274382	F8W785	Golgi integral membrane protein 4	GOLIM4
0.22579999268055	0.187700003385544	0.206750005483627	+	0.206749998033047	0.00281798486607315	18.7979843398508	2.55006135398088	0.0171047082781385	0.206750000516574	Q8IYS3	GA binding protein transcription factor, alpha subunit 60kDa	GABPA
-0.900699973106384	1.09609997272491	0.207000002264977		0.207000002264977	0.837955649156004	0.23223465355923	0.0767789668548426	0.867440842877577	0.134133333961169	Q8N1H4	cDNA FLJ40872 fis, clone TUTER2000283, highly similar to Homo sapiens transformer-2-beta (SFRS10) gene	NA
0.207100003957748	0.354999989271164	0.178599998354912		0.207100003957748	0.045698937762886	4.51597592874237	1.34009389473103	0.0803845554572346	0.246899997194608	P38117	Electron transfer flavoprotein subunit beta	ETFB
0.207300007343292	0.135399997234344	0.297800004482269		0.207300007343292	0.0451712536417733	4.54417505234151	1.34513785632608	0.0798256531139843	0.213500003019969	Q96S82	Ubiquitin-like protein 7	UBL7
0.214599996805191	0.00800000037997961	0.207800000905991		0.207800000905991	0.16844540119873	2.11722129491731	0.773540843811069	0.223618258277263	0.143466666030387	Q8WVC2	40S ribosomal protein S21	RPS21
0.330300003290176	0.0474000014364719	0.208000004291534		0.208000004291534	0.140002036777627	2.38335650385711	0.853865646554	0.192808831173166	0.195233336339394	Q9H814	Phosphorylated adapter RNA export protein	PHAX
0.279399991035461	0.179000005125999	0.208299994468689	+	0.208299994468689	0.017519874488132	7.45536405208767	1.75646900942998	0.0428230642223124	0.22223333021005	P42285	Superkiller viralicidic activity 2-like 2	SKIV2L2
0.208700001239777	0.856899976730347	0.113200001418591		0.208700001239777	0.234600734834966	1.68196472753548	0.629670632731832	0.293408541237146	0.392933326462905	Q9Y3A6	Transmembrane emp24 domain-containing protein 5	TMED5
0.207900002598763	0.26120001077652	0.209000006318092	+	0.209000006318092	0.00599898001981266	12.8528793865015	2.22192258455592	0.0239164943293583	0.226033339897792	Q9NZZ3	Charged multivesicular body protein 5	CHMP5
0.357600003480911	0.179199993610382	0.209499999880791		0.209499999880791	0.04574420154269	4.51357927924485	1.33966394861296	0.0804136564758247	0.248766665657361	Q5JRA6-2	Isoform 2 of Transport and Golgi organization protein 1 homolog	MIA3
0.427599996328354	-0.00789999961853027	0.209849998354912		0.209849998354912	0.237020384865444	1.6692117680905	0.625214301970523	0.296145313026776	0.209849998354912	B7Z4Z0	cDNA FLJ51916, highly similar to Type II inositol-3,4-bisphosphate4-phosphatase (EC 3.1.3.66)	NA
0.0808999985456467	0.33899998664856	0.209949985146523		0.209949992597103	0.106244516962826	2.81785409522681	0.973693464996732	0.15481517027193	0.209949990113576	B4DTZ6	Sodium/hydrogen exchanger	NA
0.298700004816055	0.184400007128716	0.210199996829033	+	0.210199996829033	0.0217022491040172	6.67709956508652	1.66349525588274	0.0482806663030266	0.231100002924601	Q7KZ85	Transcription elongation factor SPT6	SUPT6H
0.309799998998642	0.210600003600121	0.167999997735024		0.210600003600121	0.0319166206680027	5.46257690095038	1.49598309799766	0.062631017528497	0.229466666777929	Q9H900	Protein zwilch homolog	ZWILCH
0.210700005292892	0.230399996042252	0.157600000500679	+	0.210700005292892	0.0116602374264709	9.17956857086315	1.93329260635609	0.033964843932425	0.199566667278608	Q6FGV9	PMVK protein (Fragment)	PMVK
0.211099997162819	0.155000001192093	0.253600001335144	+	0.211099997162819	0.0185764687964968	7.23437846660807	1.73103683759491	0.0439634506561247	0.206566666563352	P60983	Glia maturation factor beta	GMFB
-2.33200001716614	2.49009990692139	0.211199998855591		0.211199998855591	0.937621715991111	0.0883883445952009	0.0279723426379588	0.949868506661095	0.12309996287028	A8K6X3	cDNA FLJ78679, highly similar to Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 46 (DDX46), mRNA	NA
0.268400013446808	-0.00359999993816018	0.211799994111061		0.211799994111061	0.195240398415887	1.91728485485287	0.709430323802908	0.25130389205798	0.15886666920657	B7Z7P2	cDNA FLJ61633, highly similar to Homo sapiens ubiquitin associated protein 2 (UBAP2), transcript variant 1, mRNA	NA
0.649399995803833	-0.225500002503395	0.2119500041008		0.211949996650219	0.489681125949724	0.839200282483758	0.310086638833619	0.550434269015907	0.211949999133746	Q9H9Y2	Ribosome production factor 1	RPF1
0.2119500041008	0.19370000064373	0.230199992656708	+	0.211949996650219	0.00246224434174015	20.1155201750018	2.60866886203163	0.0161353638489572	0.211949999133746	V9GY01	Chromosome 15 open reading frame 23, isoform CRA_d	KNSTRN
0.221799999475479	0.212400004267693	0.202999994158745	+	0.212399996817112	0.000652229795943393	39.1369661674773	3.18559937526187	0.0100565188175692	0.212399999300639	A8K6I6	cDNA FLJ75092, highly similar to Homo sapiens golgi associated, gamma adaptin ear containing, ARF binding protein 3 (GGA3), transcript variant long, mRNA	NA
0.167699992656708	0.222599998116493	0.212699994444847	+	0.212699994444847	0.00698995722962238	11.8980731818097	2.15552548168734	0.0261589740126347	0.200999995072683	Q96QK1	Vacuolar protein sorting-associated protein 35	VPS35
0.147699996829033	0.277700006961823	0.212700009346008		0.212700001895428	0.0297473503896404	5.66780278980846	1.52655172072365	0.0594598528870778	0.212700004378955	B3KM97	cDNA FLJ10554 fis, clone NT2RP2002385, highly similar to Synaptic glycoprotein SC2	NA
0.24439999461174	0.149900004267693	0.213100001215935	+	0.213100001215935	0.0183272481135285	7.28479165998175	1.73690274064805	0.0437172335009739	0.202466666698456	A0A024R6D4	Enhancer of rudimentary homolog	ERH
0.253199994564056	0.213100001215935	0.189300000667572	+	0.213100001215935	0.00720100562412897	11.7205503173253	2.14260684996065	0.0264518613162991	0.218533332149188	A0A140VJQ4	Testicular tissue protein Li 130	NA
0.225400000810623	-0.0141000002622604	0.213499993085861		0.213499993085861	0.2108377632362	1.81711423789516	0.676051600084617	0.268343736793396	0.141599997878075	O14657	Torsin-1B	TOR1B
0.287200003862381	0.213499993085861	0.208100005984306	+	0.213499993085861	0.011461635561817	9.26015469228666	1.9407534046384	0.0337190823624269	0.236266667644183	P20674	Cytochrome c oxidase subunit 5A, mitochondrial	COX5A
0.214250013232231	0.25330001115799	0.175200000405312	+	0.214250005781651	0.0108927570596999	9.50299217527369	1.96286219259221	0.032761470074334	0.214250008265177	Q53G69	Translocase of inner mitochondrial membrane 44 homolog (Fragment)	NA
0.292199999094009	0.214399993419647	0.20610000193119	+	0.214399993419647	0.0130628428079228	8.66350402967216	1.88396229921397	0.0359702487002411	0.237566664814949	P52272-2	Isoform 2 of Heterogeneous nuclear ribonucleoprotein M	HNRNPM
0.422100007534027	0.18019999563694	0.214499995112419		0.214499995112419	0.0691410645239489	3.60292785370859	1.16026393911606	0.110156585286397	0.272266666094462	P13073	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	COX4I1
0.214699998497963	0.088299997150898	0.341100007295609		0.214700002223253	0.0987213763942953	2.94201975722196	1.00558879396309	0.14597190373853	0.21470000098149	B3KP18	cDNA FLJ30946 fis, clone FEBRA2007622, highly similar to RAD50-interacting protein 1	NA
0.257600009441376	0.186599999666214	0.214900001883507	+	0.214900001883507	0.00870739990797605	10.646456321116	2.06011150923864	0.0292091612795279	0.219700003663699	A0A024R8A7	HCG31253, isoform CRA_a	hCG_31253
0.285199999809265	0.214900001883507	0.206300005316734	+	0.214900001883507	0.0110769595030004	9.42232803324565	1.95557943247177	0.0330107677469093	0.235466669003169	B3KN57	cDNA FLJ13654 fis, clone PLACE1011477, highly similar to Sorting nexin-2	NA
0.436100006103516	-0.171700000762939	0.215100005269051		0.215100005269051	0.463162806059292	0.8998638926384	0.334266323571991	0.524890503479667	0.159833336869876	Q6NUL1	Exostoses (Multiple) 2	EXT2
0.299699991941452	0.13060000538826	0.215149998664856		0.215149998664856	0.0478160990099487	4.40746018414006	1.32042585800182	0.0829449714597652	0.215149998664856	E5KT65	DNA-directed RNA polymerase subunit RPABC1	NA
0.162900000810623	0.507499992847443	0.215399995446205		0.215399995446205	0.110397477179537	2.75452170691478	0.957040851121454	0.159424363537542	0.295266663034757	Q99442	Translocation protein SEC62	SEC62
0.479099988937378	0.215499997138977	0.177699998021126		0.215499997138977	0.0918777655776867	3.06726287688617	1.03678957519111	0.13768216685536	0.290766661365827	Q70UQ0-4	Isoform 4 of Inhibitor of nuclear factor kappa-B kinase-interacting protein	IKBIP
0.215399995446205	0.215499997138977	0.217600002884865	+	0.215499997138977	1.10092199151433E-05	301.382575938686	4.95824345292223	0.00201569201702619	0.216166665156682	Q96M27	Protein PRRC1	PRRC1
0.10700000077486	0.215599998831749	0.229900002479553		0.215599998831749	0.041640419485241	4.74613098850333	1.38048490410146	0.0751082830601901	0.184166667362054	E5RHG8	Elongin-C (Fragment)	ELOC
0.216099992394447	0.1317999958992	0.300399988889694		0.216099992394447	0.0471654410255743	4.44004960739866	1.32637610037691	0.0820251849368143	0.216099992394447	A8MU21	Transmembrane protein 147	TMEM147
0.216700002551079	0.252799987792969	0.0432999990880489		0.216700002551079	0.118250433900352	2.64349180672396	0.927197257127934	0.168145547494284	0.170933329810699	Q15643	Thyroid receptor-interacting protein 11	TRIP11
0.263200014829636	0.216800004243851	0.211600005626678	+	0.216800004243851	0.00502403543533521	14.0550503828871	2.29894730612832	0.0218779702319874	0.230533341566722	Q9BZQ6-2	Isoform 2 of ER degradation-enhancing alpha-mannosidase-like protein 3	EDEM3
0.223100006580353	0.184000000357628	0.216900005936623	+	0.216900005936623	0.00338517781902227	17.1436957665481	2.47041851345459	0.0182234183973126	0.208000004291534	P59998	Actin-related protein 2/3 complex subunit 4	ARPC4
0.216900005936623	0.356299996376038	0.20550000667572		0.216900005936623	0.0331568060778907	5.35426459187343	1.47942731074814	0.0640006373713246	0.259566669662793	V9HWK1	Triosephosphate isomerase	HEL-S-49
0.281300008296967	0.217199996113777	0.182699993252754	+	0.217199996113777	0.0158026457875375	7.86031327165837	1.80127019439183	0.040125864973402	0.227066665887833	A0A024QYR8	Transmembrane 9 superfamily member	TM9SF2
0.217199996113777	-0.0196000002324581	0.565100014209747		0.217199996113777	0.273023389639057	1.49724296461467	0.563800150699499	0.332130873521059	0.254233336697022	A0A024R4H4	Kinesin family member 1B, isoform CRA_b	KIF1B
0.180600002408028	0.324000000953674	0.217399999499321		0.217399999499321	0.0304709452705175	5.59695308786737	1.51611407287883	0.0604595322292381	0.240666667620341	P55081	Microfibrillar-associated protein 1	MFAP1
0.226300001144409	0.142199993133545	0.217500001192093	+	0.217500001192093	0.0181600574839889	7.31918619821394	1.74088278109387	0.0435246544494135	0.195333331823349	Q9NSV4-7	Isoform 7 of Protein diaphanous homolog 3	DIAPH3
0.365399986505508	0.070200003683567	0.217799991369247		0.217799995094537	0.125016645108694	2.55583116086789	0.903032155929934	0.175941946667624	0.217799993852774	F8VVA0	Autophagy-related protein 101 (Fragment)	ATG101
-0.710099995136261	1.14579999446869	0.217849999666214		0.217849999666215	0.723668615563993	0.406624570250755	0.140460261673965	0.768082032567313	0.217849999666214	Q8N5A0	Eukaryotic translation initiation factor 5B	EIF5B
0.218299999833107	0.282999992370605	0.153600007295609		0.218299999833107	0.028054259642177	5.84399898939834	1.55200118793585	0.0569882814717356	0.218299999833107	Q5T5X7	BEN domain-containing protein 3	BEND3
0.287499994039536	0.169200003147125	0.218700006604195	+	0.218700006604195	0.0224354541342464	6.56338188385864	1.64906513513561	0.049417852716417	0.225133334596952	A8KAK1	cDNA FLJ77398, highly similar to Homo sapiens UDP-glucose ceramide glucosyltransferase-like 1, transcript variant 2, mRNA	NA
0.322299987077713	0.219300001859665	0.195700004696846		0.219300001859665	0.024110995938078	6.32304940646538	1.61778485011849	0.0515767526550382	0.245766664544741	Q9HA77	Probable cysteine--tRNA ligase, mitochondrial	CARS2
0.23759999871254	0.219350010156631	0.201100006699562	+	0.219350002706051	0.00229947671881924	20.8178319158078	2.6383709929077	0.0159287729233232	0.219350005189578	Q14008	Cytoskeleton-associated protein 5	CKAP5
0.350199997425079	0.194000005722046	0.219400003552437		0.219400003552437	0.034297141972225	5.25981675765411	1.4647420688154	0.0652180794022188	0.254533335566521	Q99549	M-phase phosphoprotein 8	MPHOSPH8
0.219500005245209	0.211999997496605	0.308999985456467	+	0.219500005245209	0.0155638603434839	7.92182638497154	1.80788267483105	0.0397959046444913	0.246833329399427	A0A024R6K8	Tryptophanyl-tRNA synthetase, isoform CRA_a	WARS
0.23649999499321	0.17679999768734	0.219799995422363	+	0.219799995422363	0.00702575492270141	11.8674016363009	2.15330700371106	0.0262027803774148	0.211033329367638	B4DY09	Interleukin enhancer-binding factor 2	ILF2
